Date,Q,Month,DecYear,OPConcDay,OPConcmm,OPFluxDay,OPFNConc,OPFNFlux,NO3ConcDay,NO3concmm,NO3FluxDay,NO3FNConc,NO3FNFlux,NPRatio
11/30/2007,276.0892521,11,2007.912785,0.039515978,0.001275789,942.6185521,0.037044503,1466.953939,0.152524954,0.010889428,3638.347244,0.163345443,7507.2824,8.535447546
12/1/2007,286.0001483,12,2007.915525,0.039364116,0.001270886,972.7035471,0.037097861,1509.84179,0.156263001,0.011156304,3861.323262,0.16498084,7830.619667,8.778368094
12/2/2007,288.831833,12,2007.918265,0.039419026,0.001272659,983.7045746,0.037075781,1558.554071,0.158413365,0.011309828,3953.216659,0.166846177,8202.60072,8.886772454
12/3/2007,286.0001483,12,2007.921005,0.039634803,0.001279625,979.3923398,0.036865153,1603.208612,0.15931925,0.011374503,3936.844439,0.169909099,8544.032612,8.888933955
12/4/2007,282.0357898,12,2007.923744,0.039884385,0.001287683,971.8983962,0.036730552,1661.376076,0.159958885,0.011420169,3897.86087,0.173067029,8988.736669,8.868774212
12/5/2007,283.1684637,12,2007.926484,0.039987027,0.001290997,978.3128241,0.036551887,1724.39179,0.161739663,0.011547307,3957.083016,0.175769186,9513.217418,8.944489282
12/6/2007,308.6536254,12,2007.929224,0.039415418,0.001272542,1051.117478,0.036690649,1752.872631,0.168793538,0.012050914,4501.330916,0.177138659,9804.05711,9.469952699
12/7/2007,393.6041645,12,2007.931963,0.037828857,0.001221319,1286.461077,0.036669575,1747.003093,0.182364054,0.013019773,6201.727298,0.179892762,9797.250349,10.66041591
12/8/2007,413.425957,12,2007.934703,0.037634613,0.001215048,1344.308482,0.036757952,1751.215816,0.186048144,0.013282796,6645.640205,0.182009692,9856.940833,10.93190924
12/9/2007,402.0992184,12,2007.937443,0.037951295,0.001225272,1318.480058,0.036763966,1766.217236,0.186613707,0.013323174,6483.216308,0.184578128,9982.731058,10.873643
12/10/2007,385.1091106,12,2007.940183,0.038308117,0.001236793,1274.642342,0.036819873,1766.364358,0.18574782,0.013261355,6180.466558,0.186209359,10012.98077,10.72237644
12/11/2007,362.4556335,12,2007.942922,0.038785771,0.001252214,1214.621677,0.036726586,1787.550339,0.183994613,0.013136186,5762.005968,0.187821349,10176.9782,10.49037007
12/12/2007,339.8021564,12,2007.945662,0.039296139,0.001268691,1153.691653,0.036539241,1834.703147,0.182028838,0.01299584,5344.1676,0.189269346,10530.08804,10.24350174
12/13/2007,319.980364,12,2007.948402,0.039835136,0.001286093,1101.294269,0.036340897,1872.943528,0.180266435,0.012870015,4983.70055,0.190422629,10836.3627,10.00706443
12/14/2007,311.4853101,12,2007.951142,0.040143153,0.001296037,1080.345824,0.036257437,1895.478945,0.180152178,0.012861857,4848.315006,0.191934767,11046.95226,9.923986536
12/15/2007,302.9902561,12,2007.953881,0.040461001,0.001306299,1059.202572,0.036176405,1928.717497,0.179593676,0.012821983,4701.467571,0.193373131,11317.43514,9.815502702
12/16/2007,291.6635176,12,2007.956621,0.040873043,0.001319602,1029.98956,0.035834411,2011.241762,0.178286584,0.012728664,4492.773402,0.195103115,11957.63462,9.645834847
12/17/2007,302.9902561,12,2007.959361,0.040623755,0.001311554,1063.463203,0.035760938,2056.232206,0.182045075,0.012997,4765.641168,0.196076694,12318.41544,9.909619972
12/18/2007,302.9902561,12,2007.9621,0.040705132,0.001314181,1065.593518,0.035892539,2044.532581,0.183270774,0.013084508,4797.727966,0.197294847,12278.7739,9.956396343
12/19/2007,331.3071025,12,2007.96484,0.039998548,0.001291369,1144.955775,0.035785687,2073.775161,0.189449919,0.013525664,5422.99137,0.199122704,12542.25709,10.4738977
12/20/2007,356.7922642,12,2007.96758,0.039540289,0.001276574,1218.902633,0.035849303,2081.221065,0.19447179,0.013884198,5994.953008,0.199327771,12617.72023,10.87614283
12/21/2007,424.7526955,12,2007.97032,0.03834724,0.001238056,1407.291265,0.035865952,2078.343753,0.203789332,0.014549418,7478.78987,0.199732304,12631.81223,11.75182902
12/22/2007,464.3962804,12,2007.973059,0.037742211,0.001218522,1514.362376,0.035868092,2102.936953,0.207979062,0.014848541,8344.918328,0.200036944,12847.22243,12.18569789
12/23/2007,464.3962804,12,2007.975799,0.037801375,0.001220432,1516.736282,0.035823577,2131.607541,0.209256105,0.014939715,8396.15817,0.200887377,13102.06968,12.24133181
12/24/2007,419.0893263,12,2007.978539,0.038636467,0.001247393,1399.000117,0.035832881,2148.551754,0.207165143,0.014790432,7501.308493,0.20205481,13266.03147,11.85707064
12/25/2007,370.9506874,12,2007.981279,0.039610204,0.001278831,1269.51257,0.035758056,2168.151477,0.202741059,0.014474577,6497.879212,0.203327066,13467.70101,11.31860129
12/26/2007,348.2972103,12,2007.984018,0.04015328,0.001296364,1208.327795,0.035889914,2159.843566,0.200728519,0.014330893,6040.499034,0.20452043,13457.07151,11.05468019
12/27/2007,328.4754179,12,2007.986758,0.040680147,0.001313374,1154.513812,0.03606964,2139.702989,0.198927845,0.014202335,5645.627156,0.205082431,13344.32618,10.81362225
12/28/2007,322.8120486,12,2007.989498,0.040920596,0.001321137,1141.314754,0.036166922,2132.010807,0.199259878,0.01422604,5557.549488,0.205548874,13339.52378,10.76802461
12/29/2007,314.3169947,12,2007.992237,0.04125143,0.001331819,1120.26459,0.036089567,2150.298279,0.199101668,0.014214745,5407.001689,0.207340169,13576.2134,10.67318458
12/30/2007,317.1486793,12,2007.994977,0.041244656,0.0013316,1130.171467,0.03609385,2166.602204,0.200805149,0.014336364,5502.391588,0.208564965,13789.32624,10.76627055
12/31/2007,314.3169947,12,2007.997717,0.041409519,0.001336922,1124.557815,0.036150915,2180.250696,0.201567734,0.014390808,5473.972614,0.209865523,13923.48078,10.76413058
1/1/2008,311.4853101,1,2008.000455,0.041561363,0.001341825,1118.513154,0.036266482,2186.761807,0.202198897,0.01443587,5441.643596,0.210765189,14014.10075,10.7583862
1/2/2008,302.9902561,1,2008.003188,0.041821143,0.001350212,1094.808856,0.036287882,2187.007946,0.200790696,0.014335332,5256.370759,0.2102096,14015.63285,10.61709778
1/3/2008,297.3268869,1,2008.00592,0.041998129,0.001355926,1078.891731,0.036336405,2184.685557,0.199951367,0.014275409,5136.559269,0.209696986,14012.05486,10.52816213
1/4/2008,328.4754179,1,2008.008652,0.041006313,0.001323905,1163.770481,0.036335587,2170.219594,0.20643703,0.014738449,5858.739917,0.210890721,13967.50636,11.13255912
1/5/2008,574.8319813,1,2008.011384,0.036456504,0.001177012,1810.629876,0.035848742,2216.291618,0.228180408,0.016290804,11332.69021,0.213657691,14403.13155,13.84080859
1/6/2008,886.3172913,1,2008.014117,0.033023875,0.001066189,2528.896152,0.035478047,2276.620601,0.234080608,0.016712046,17925.38122,0.215315462,14952.95145,15.67456637
1/7/2008,1002.416361,1,2008.016849,0.032116556,0.001036896,2781.575501,0.035342299,2284.17297,0.233940896,0.016702071,20261.3341,0.216950737,15046.84301,16.10776597
1/8/2008,900.4757145,1,2008.019581,0.032794758,0.001058792,2551.468305,0.03526615,2277.10843,0.234869765,0.016768387,18273.12647,0.217896341,15048.05794,15.83728794
1/9/2008,798.5350676,1,2008.022313,0.033644455,0.001086224,2321.246327,0.035166413,2286.415721,0.234232858,0.016722915,16160.52824,0.218451762,15209.97531,15.39545221
1/10/2008,753.2281134,1,2008.025046,0.034034482,0.001098817,2214.926981,0.03507041,2307.816131,0.234130487,0.016715607,15236.95664,0.217963284,15431.01285,15.21237258
1/11/2008,758.8914827,1,2008.027778,0.033927487,0.001095362,2224.565077,0.035059485,2319.152857,0.234552819,0.016745759,15379.2118,0.21728638,15533.06669,15.28787398
1/12/2008,727.7429517,1,2008.03051,0.034196824,0.001104058,2150.193403,0.034886358,2337.548019,0.234609068,0.016749775,14751.51223,0.217797989,15723.54406,15.1711028
1/13/2008,699.4261053,1,2008.033242,0.034475149,0.001113044,2083.347573,0.034782549,2394.12466,0.234699866,0.016756257,14183.01042,0.217244085,16194.0731,15.05444744
1/14/2008,642.7924126,1,2008.035974,0.035144365,0.00113465,1951.821866,0.034783297,2390.499614,0.233785056,0.016690945,12983.78249,0.216605035,16150.56804,14.71022028
1/15/2008,588.9904045,1,2008.038707,0.035845172,0.001157275,1824.116766,0.034766512,2390.484326,0.232735259,0.016615995,11843.61129,0.216656998,16156.16243,14.35785769
1/16/2008,540.8517656,1,2008.041439,0.036535969,0.001179578,1707.310923,0.034763079,2397.795445,0.231749449,0.016545614,10829.55734,0.216563619,16232.13694,14.02672266
1/17/2008,492.7131268,1,2008.044171,0.037307145,0.001204476,1588.1806,0.034707064,2407.525304,0.229579114,0.016390664,9773.277957,0.216904774,16349.12104,13.60813128
1/18/2008,444.574488,1,2008.046903,0.038170327,0.001232344,1466.169448,0.034576675,2437.804765,0.226815913,0.016193387,8712.279493,0.216862591,16645.58651,13.14031482
1/19/2008,402.0992184,1,2008.049636,0.039021318,0.001259818,1355.654139,0.034534544,2443.401791,0.223977617,0.015990748,7781.289818,0.217343123,16766.45362,12.69289874
1/20/2008,365.2873182,1,2008.052368,0.039843585,0.001286366,1257.496397,0.034480155,2450.139751,0.219536751,0.015673696,6928.760829,0.218036422,16901.89833,12.18447875
1/21/2008,356.7922642,1,2008.0551,0.040033204,0.001292488,1234.097641,0.034475495,2477.665505,0.218807711,0.015621646,6745.152842,0.217894915,17181.54488,12.08649574
1/22/2008,382.277426,1,2008.057832,0.039399861,0.00127204,1301.328915,0.034386054,2484.070722,0.222791666,0.015906078,7358.534592,0.21817327,17258.06701,12.50438629
1/23/2008,407.7625877,1,2008.060565,0.038799176,0.001252647,1366.921646,0.034174756,2503.234183,0.226429451,0.016165796,7977.265239,0.218299803,17441.37898,12.90531297
1/24/2008,467.2279651,1,2008.063297,0.03752264,0.001211433,1514.73253,0.033968703,2521.587788,0.230710099,0.01647141,9313.419755,0.218730774,17626.06726,13.59663218
1/25/2008,487.0497575,1,2008.066029,0.037029476,0.001195511,1558.241036,0.033760466,2535.353237,0.231311899,0.016514375,9733.858937,0.218005742,17755.91432,13.81365285
1/26/2008,552.1785042,1,2008.068761,0.035780194,0.001155178,1707.009457,0.033690301,2510.029795,0.23374848,0.016688333,11151.72457,0.217939567,17562.92943,14.44655298
1/27/2008,792.8716983,1,2008.071494,0.03253224,0.001050316,2228.592272,0.033488004,2493.306476,0.236788615,0.016905382,16220.99444,0.217922702,17443.35904,16.0955188
1/28/2008,1056.21837,1,2008.074226,0.030247485,0.000976552,2760.302851,0.033357706,2478.779295,0.234568292,0.016746863,21406.06128,0.216617803,17326.45966,17.14897494
1/29/2008,1144.000593,1,2008.076958,0.029570645,0.0009547,2922.811369,0.033434627,2444.519074,0.232703572,0.016613733,23000.80533,0.216007642,17073.74023,17.4020488
1/30/2008,1160.990701,1,2008.07969,0.029342259,0.000947326,2943.310153,0.03341992,2396.39618,0.231610183,0.016535671,23232.72399,0.215869181,16709.9966,17.45509567
1/31/2008,1107.188693,1,2008.082423,0.029544111,0.000953843,2826.222207,0.033292624,2371.339175,0.231316929,0.016514734,22128.03257,0.215429128,16539.45648,17.31388871
2/1/2008,1039.228262,2,2008.085155,0.029857066,0.000963947,2680.845685,0.033257136,2339.976853,0.231268553,0.016511281,20765.44652,0.215138556,16323.88201,17.1288255
2/2/2008,1030.733208,2,2008.087887,0.02978849,0.000961733,2652.824368,0.033211201,2293.073442,0.23050748,0.016456944,20527.92413,0.215363327,16047.78572,17.11175935
2/3/2008,1042.059946,2,2008.090619,0.029587045,0.000955229,2663.839414,0.033160919,2257.812066,0.229483119,0.016383811,20661.27838,0.214182943,15873.91823,17.15170434
2/4/2008,1047.723316,2,2008.093352,0.029423738,0.000949957,2663.533699,0.032959845,2244.476252,0.228530585,0.016315805,20687.34149,0.213126191,15797.58911,17.17531127
2/5/2008,1078.871847,2,2008.096084,0.029093898,0.000939308,2711.97399,0.032734454,2249.443572,0.227222587,0.016222421,21180.44611,0.212229895,15800.50771,17.27061163
2/6/2008,1053.386685,2,2008.098816,0.029134848,0.00094063,2651.638525,0.032653189,2230.131785,0.226696568,0.016184866,20632.24628,0.211105365,15585.55269,17.20641204
2/7/2008,962.7727765,2,2008.101548,0.029637871,0.00095687,2465.383834,0.032432998,2236.489169,0.227204917,0.01622116,18899.71565,0.210420866,15605.24637,16.95230871
2/8/2008,858.000445,2,2008.104281,0.030413057,0.000981897,2254.557611,0.032167475,2247.664084,0.227353892,0.016231796,16854.02561,0.209435029,15672.74256,16.5310503
2/9/2008,778.7132751,2,2008.107013,0.031075431,0.001003282,2090.780707,0.031765848,2274.828994,0.226530102,0.016172982,15241.1326,0.208933687,16018.7694,16.12006875
2/10/2008,710.7528439,2,2008.109745,0.031704637,0.001023597,1946.951488,0.031482626,2286.81959,0.225760179,0.016118013,13863.71713,0.207859349,16193.38222,15.74645099
2/11/2008,662.614205,2,2008.112477,0.032210218,0.001039919,1844.030711,0.031339075,2275.557395,0.224564384,0.01603264,12856.28121,0.207388197,16142.89756,15.41719424
2/12/2008,617.3072508,2,2008.115209,0.032722846,0.00105647,1745.284325,0.031180343,2270.901274,0.223091263,0.015927468,11898.64981,0.207278255,16151.3404,15.07612132
2/13/2008,591.8220891,2,2008.117942,0.03297925,0.001064748,1686.34212,0.030998201,2277.546902,0.221942821,0.015845475,11348.69736,0.206376378,16282.0569,14.88190257
2/14/2008,569.168612,2,2008.120674,0.03320805,0.001072135,1633.044649,0.03069104,2309.218402,0.220846064,0.015767173,10860.36315,0.204577563,16576.87696,14.7063338
2/15/2008,549.3468196,2,2008.123406,0.033407185,0.001078564,1585.624084,0.030303997,2354.752506,0.21980301,0.015692705,10432.63451,0.20253717,16953.1692,14.54962779
2/16/2008,518.1982885,2,2008.126138,0.033798932,0.001091212,1513.257019,0.029918597,2397.448575,0.217892994,0.01555634,9755.577491,0.199712185,17258.91241,14.25602404
2/17/2008,492.7131268,2,2008.128871,0.03408551,0.001100464,1451.034282,0.029525653,2411.437088,0.215172508,0.015362113,9159.982802,0.198144795,17356.45853,13.95966883
2/18/2008,461.5645958,2,2008.131603,0.03450626,0.001114048,1376.081383,0.029199919,2434.163332,0.212147056,0.015146113,8460.250874,0.196242711,17542.81103,13.59556464
2/19/2008,441.7428034,2,2008.134335,0.03472985,0.001121267,1325.519524,0.029105471,2422.071307,0.20964151,0.014967231,8001.299101,0.194258109,17390.25086,13.3485011
2/20/2008,464.3962804,2,2008.137067,0.034097889,0.001100864,1368.138212,0.028896981,2416.799367,0.209232025,0.014937996,8395.192025,0.192308476,17282.07927,13.56934222
2/21/2008,441.7428034,2,2008.1398,0.034375724,0.001109834,1312.003755,0.028739459,2398.943238,0.206619702,0.014751491,7885.967007,0.190923862,17099.85012,13.29162277
2/22/2008,450.2378573,2,2008.142532,0.034026,0.001098543,1323.630157,0.028567437,2385.102424,0.205516193,0.014672706,7994.693115,0.18965028,16973.89081,13.35651877
2/23/2008,478.5547036,2,2008.145264,0.033297325,0.001075017,1376.748686,0.028402214,2367.124466,0.205284355,0.014656154,8487.918156,0.188132237,16787.96439,13.63341445
2/24/2008,577.6636659,2,2008.147996,0.031428921,0.001014695,1568.621863,0.028408355,2334.020442,0.20652217,0.014744527,10307.55055,0.186818648,16486.55069,14.5309945
2/25/2008,790.0400137,2,2008.150729,0.028563984,0.000922199,1949.762073,0.028365022,2303.239727,0.205816265,0.01469413,14048.90655,0.185748398,16212.59552,15.93378826
2/26/2008,985.4262536,2,2008.153461,0.026666073,0.000860925,2270.371547,0.028269025,2287.234907,0.201898476,0.014414421,17189.80348,0.184293351,16067.82247,16.74295489
2/27/2008,1027.901523,2,2008.156193,0.026198811,0.000845839,2326.734532,0.028054052,2269.255804,0.199350335,0.014232498,17704.44109,0.182670243,15879.26944,16.82648947
2/28/2008,985.4262536,2,2008.158925,0.026332769,0.000850164,2241.99377,0.027758924,2259.936794,0.198518282,0.014173094,16902.01098,0.181207152,15699.62851,16.67101755
2/29/2008,894.8123453,2,2008.161658,0.026892379,0.000868231,2079.097882,0.027586357,2243.915731,0.198681849,0.014184772,15360.44868,0.179706179,15560.30442,16.3375564
3/1/2008,790.0400137,3,2008.16439,0.027723566,0.000895066,1892.395596,0.027576685,2173.892856,0.197571031,0.014105466,13486.09136,0.180085809,15086.51508,15.75913242
3/2/2008,705.0894746,3,2008.167122,0.028481375,0.000919532,1735.077665,0.027290078,2163.64876,0.196457645,0.014025976,11968.14682,0.179019658,15005.35856,15.25338077
3/3/2008,625.8023047,3,2008.169854,0.029350161,0.000947581,1586.943219,0.027104106,2149.252184,0.194319422,0.013873319,10506.71882,0.17746442,14891.27298,14.64076778
3/4/2008,555.0101888,3,2008.172587,0.030221663,0.000975718,1449.215797,0.026835881,2156.626494,0.192008577,0.013708338,9207.364303,0.175738083,14914.26532,14.04948486
3/5/2008,509.7032346,3,2008.175319,0.030803949,0.000994518,1356.555401,0.026449541,2171.680457,0.1894923,0.01352869,8344.930007,0.174269817,15001.81072,13.60326948
3/6/2008,475.723019,3,2008.178051,0.03124034,0.001008607,1284.055114,0.026090739,2180.162144,0.186745583,0.01333259,7675.704494,0.172740222,15029.63226,13.21882085
3/7/2008,438.9111187,3,2008.180783,0.031776648,0.001025921,1205.031535,0.025747408,2181.811242,0.183847235,0.013125664,6971.840241,0.171557406,15034.37535,12.79402366
3/8/2008,419.0893263,3,2008.183515,0.032008396,0.001033404,1159.002172,0.025580492,2168.220883,0.181570493,0.012963117,6574.543677,0.169705905,14919.48861,12.54409954
3/9/2008,402.0992184,3,2008.186248,0.032197053,0.001039494,1118.5698,0.025599057,2128.552288,0.179293627,0.012800562,6228.906694,0.167687791,14622.03735,12.31421864
3/10/2008,399.2675338,3,2008.18898,0.032079987,0.001035715,1106.654181,0.025652558,2093.107475,0.177475561,0.012670762,6122.323847,0.165130837,14308.09592,12.23383177
3/11/2008,385.1091106,3,2008.191712,0.032218659,0.001040192,1072.025193,0.025644129,2057.925675,0.17473561,0.012475145,5814.052604,0.163131522,14013.28697,11.99311754
3/12/2008,370.9506874,3,2008.194444,0.032368885,0.001045042,1037.427274,0.025574758,2031.825928,0.171988356,0.012279006,5512.250774,0.161307925,13807.41504,11.7497719
3/13/2008,353.9605796,3,2008.197177,0.032601935,0.001052566,997.0387184,0.025515169,2003.300619,0.169016857,0.012066858,5168.906334,0.159556796,13567.61015,11.46422693
3/14/2008,353.9605796,3,2008.199909,0.03242073,0.001046716,991.4970564,0.025280921,1990.498258,0.167334308,0.011946733,5117.45027,0.158407329,13469.12148,11.41353915
3/15/2008,356.7922642,3,2008.202641,0.03216925,0.001038597,991.6766989,0.025054921,1982.690791,0.165860931,0.011841542,5112.97031,0.157387379,13404.98862,11.40148166
3/16/2008,370.9506874,3,2008.205373,0.031645091,0.001021674,1014.22959,0.024760345,1983.026039,0.165180552,0.011792967,5294.059722,0.156229185,13396.93137,11.54278734
3/17/2008,353.9605796,3,2008.208106,0.031877113,0.001029165,974.8720706,0.024529746,1984.728948,0.162286658,0.011586359,4963.08208,0.154427447,13397.30629,11.25801868
3/18/2008,351.128895,3,2008.210838,0.031766615,0.001025598,963.7208329,0.024342841,1975.381003,0.160403227,0.011451893,4866.23875,0.15298888,13313.97132,11.1660686
3/19/2008,328.4754179,3,2008.21357,0.032178905,0.001038909,913.2461971,0.024217413,1959.324016,0.157083671,0.011214895,4458.077956,0.151370474,13156.14071,10.79488228
3/20/2008,328.4754179,3,2008.216302,0.031997235,0.001033043,908.090369,0.02414708,1933.7927,0.155432043,0.011096978,4411.204296,0.149689923,12927.30842,10.74202687
3/21/2008,322.8120486,3,2008.219035,0.031987966,0.001032744,892.1751021,0.024124338,1895.811554,0.153367044,0.010949549,4277.554257,0.148132117,12623.28647,10.60238453
3/22/2008,300.1585715,3,2008.221767,0.032526229,0.001050122,843.5254775,0.024137682,1857.258555,0.149618206,0.010681903,3880.153757,0.146395086,12325.35112,10.1720587
3/23/2008,302.9902561,3,2008.224499,0.032250442,0.001041218,844.2636305,0.024045184,1827.505031,0.148333415,0.010590176,3883.125267,0.144814616,12064.77635,10.17094848
3/24/2008,297.3268869,3,2008.227231,0.032253812,0.001041327,828.5695616,0.023972252,1805.20875,0.146077153,0.010429091,3752.582274,0.142825681,11859.10459,10.01519422
3/25/2008,286.0001483,3,2008.229964,0.03245344,0.001047772,801.9379035,0.023776732,1802.530786,0.143173929,0.010221817,3537.886883,0.140551332,11808.04752,9.75576511
3/26/2008,286.0001483,3,2008.232696,0.032269755,0.001041842,797.3989721,0.023657604,1786.959396,0.141591546,0.010108844,3498.78556,0.138497753,11656.18229,9.702860459
3/27/2008,281.1862844,3,2008.235428,0.032252856,0.001041296,783.5668474,0.023565825,1762.640626,0.139460315,0.009956686,3388.117919,0.137014466,11429.87611,9.561820669
3/28/2008,265.3288505,3,2008.23816,0.032638418,0.001053744,748.2165669,0.023480853,1730.122353,0.136042969,0.009712707,3118.705157,0.136044928,11148.47077,9.217329892
3/29/2008,270.9922197,3,2008.240893,0.032246742,0.001041099,755.016447,0.023469941,1697.515515,0.135161758,0.009649793,3164.640619,0.13496474,10868.17428,9.268855657
3/30/2008,267.0278613,3,2008.243625,0.032206427,0.001039797,743.0411584,0.023487407,1657.891843,0.133157647,0.009506711,3072.107672,0.133942905,10529.44372,9.142852126
3/31/2008,274.6734098,3,2008.246357,0.031746018,0.001024933,753.3895912,0.023434134,1619.202863,0.132463299,0.009457138,3143.590224,0.132927865,10180.68592,9.227083247
4/1/2008,255.9842912,4,2008.249089,0.03224898,0.001041171,713.2520727,0.023312841,1593.412149,0.128821744,0.009197152,2849.156024,0.131439949,9918.110492,8.833469655
4/2/2008,266.4615243,4,2008.251821,0.031706755,0.001023665,729.9616538,0.023263283,1562.695397,0.128560906,0.009178529,2959.764612,0.130385943,9620.389734,8.966341125
4/3/2008,263.0635028,4,2008.254554,0.03169788,0.001023378,720.4511848,0.023334558,1540.707106,0.126793355,0.009052336,2881.846437,0.128949771,9389.202932,8.84554114
4/4/2008,245.507058,4,2008.257286,0.032393271,0.001045829,687.1198999,0.023304185,1517.854057,0.123429101,0.008812147,2618.154617,0.127530257,9157.034989,8.425989072
4/5/2008,241.5426995,4,2008.260018,0.032484457,0.001048773,677.9275279,0.023174317,1498.612088,0.121597472,0.008681379,2537.652821,0.126338223,8963.574992,8.277650098
4/6/2008,235.3129933,4,2008.26275,0.03271121,0.001056094,665.0530137,0.023139744,1479.958371,0.119277509,0.008515747,2425.036129,0.124843547,8783.744189,8.063434855
4/7/2008,253.1526065,4,2008.265483,0.031564672,0.001019078,690.3946706,0.023103993,1462.991477,0.120159394,0.008578708,2628.172546,0.123370829,8619.473664,8.418109656
4/8/2008,250.6040904,4,2008.268215,0.03157032,0.00101926,683.5666824,0.023068564,1447.641042,0.118501576,0.008460349,2565.819034,0.121789182,8467.669591,8.300481239
4/9/2008,276.655589,4,2008.270947,0.030399306,0.000981453,726.6359205,0.023024531,1434.884354,0.119792658,0.008552525,2863.409034,0.120065284,8337.229339,8.714142596
4/10/2008,302.9902561,4,2008.273679,0.029371996,0.000948286,768.9106193,0.022989018,1417.20763,0.120810046,0.008625161,3162.608661,0.11865345,8187.625769,9.095523899
4/11/2008,345.4655257,4,2008.276412,0.027993959,0.000903796,835.5698988,0.022942932,1399.813668,0.121804422,0.008696154,3635.645369,0.117477371,8032.376945,9.621811914
4/12/2008,356.7922642,4,2008.279144,0.027574242,0.000890245,850.0270736,0.022830804,1384.565171,0.120863638,0.008628987,3725.845447,0.116216621,7878.227653,9.692821382
4/13/2008,359.6239489,4,2008.281876,0.027368328,0.000883597,850.3752585,0.022807407,1368.732485,0.119512609,0.008532532,3713.437128,0.115060255,7710.925018,9.656585526
4/14/2008,336.9704718,4,2008.284608,0.027804461,0.000897678,809.5060069,0.022671877,1352.985563,0.116994559,0.008352757,3406.208694,0.113768269,7552.30428,9.304848668
4/15/2008,368.1190028,4,2008.287341,0.026889843,0.000868149,855.2444181,0.02264527,1337.805851,0.116917068,0.008347224,3718.603685,0.11240413,7400.221217,9.614966585
4/16/2008,359.6239489,4,2008.290073,0.026959004,0.000870382,837.656936,0.022788593,1313.980534,0.115069749,0.008215336,3575.390758,0.110817946,7193.406612,9.438771068
4/17/2008,348.2972103,4,2008.292805,0.027104769,0.000875088,815.6605394,0.022943316,1282.78701,0.113102469,0.008074883,3403.578922,0.109395938,6935.844869,9.227509591
4/18/2008,331.3071025,4,2008.295537,0.027409822,0.000884937,784.604324,0.023099725,1254.074017,0.110881859,0.007916344,3173.985864,0.107771772,6680.410998,8.945660526
4/19/2008,317.1486793,4,2008.29827,0.027703189,0.000894408,759.1129653,0.023170975,1228.470189,0.108779167,0.007766224,2980.728226,0.106343838,6456.368918,8.68308583
4/20/2008,336.9704718,4,2008.301002,0.026988152,0.000871323,785.7397758,0.022984536,1213.998309,0.108205568,0.007725272,3150.323822,0.105242056,6316.069994,8.866140142
4/21/2008,322.8120486,4,2008.303734,0.027256593,0.00087999,760.212582,0.022987874,1195.839816,0.106130974,0.007577158,2960.094864,0.103779019,6144.731071,8.610506734
4/22/2008,302.9902561,4,2008.306466,0.027749373,0.000895899,726.4330364,0.022948216,1175.683409,0.103566286,0.007394053,2711.195325,0.102435869,5962.261595,8.253218779
4/23/2008,277.5050944,4,2008.309199,0.028486319,0.000919692,683.0005289,0.023039663,1156.616713,0.100136867,0.007149212,2400.92561,0.100764053,5786.643107,7.773485559
4/24/2008,279.2041052,4,2008.311931,0.028291186,0.000913392,682.4749128,0.023180128,1135.741534,0.098863506,0.007058301,2384.907548,0.099184007,5607.919605,7.727570642
4/25/2008,263.0635028,4,2008.314663,0.028802485,0.000929899,654.642657,0.023168578,1115.986222,0.096407798,0.006882977,2191.222635,0.098285899,5450.770831,7.401850931
4/26/2008,251.4535958,4,2008.317395,0.029229722,0.000943693,635.0329736,0.023155917,1105.011742,0.094358412,0.006736663,2049.992243,0.097326743,5360.627526,7.138616781
4/27/2008,238.4278464,4,2008.320128,0.029867193,0.000964274,615.2691377,0.023278896,1094.673204,0.092143444,0.006578526,1898.170226,0.096055551,5274.729176,6.822258362
4/28/2008,223.1367494,4,2008.32286,0.030673407,0.000990303,591.3530743,0.023644445,1067.312647,0.088401037,0.006311339,1704.284924,0.0946684,5051.089263,6.3731402
4/29/2008,208.9783262,4,2008.325592,0.031465035,0.001015861,568.1241031,0.023924323,1058.667055,0.084669459,0.006044926,1528.768665,0.09305057,4962.155145,5.950544341
4/30/2008,239.2773518,4,2008.328324,0.029614837,0.000956127,612.2442092,0.024111704,1054.252815,0.089098869,0.006361161,1841.991094,0.091432946,4900.443814,6.65305287
5/1/2008,231.0654664,5,2008.331056,0.030003348,0.00096867,598.988535,0.024116135,1044.922112,0.086736646,0.006192511,1731.615284,0.090013069,4819.367442,6.392798787
5/2/2008,228.2337817,5,2008.333789,0.030094475,0.000971612,593.4449467,0.024337683,1034.513057,0.085198034,0.006082663,1680.053999,0.088454244,4731.236494,6.26038341
5/3/2008,218.3228855,5,2008.336521,0.030601796,0.000987991,577.2446501,0.024408356,1023.061771,0.082360493,0.005880078,1553.57399,0.087127479,4632.177747,5.951550896
5/4/2008,191.9882184,5,2008.339253,0.032428589,0.00104697,537.9183729,0.024245269,1018.384093,0.076129852,0.005435245,1262.825396,0.086120349,4580.272066,5.191406817
5/5/2008,197.6515877,5,2008.341985,0.031744482,0.001024883,542.1036003,0.02412731,1018.061116,0.076293133,0.005446903,1302.865246,0.085109237,4548.859752,5.31465815
5/6/2008,217.1902116,5,2008.344718,0.030453202,0.000983194,571.4614689,0.023904075,1021.037043,0.079068113,0.005645021,1483.731667,0.084211597,4540.924197,5.741515493
5/7/2008,231.6318033,5,2008.34745,0.029553391,0.000954143,591.4516603,0.02365319,1018.695959,0.080618916,0.005755739,1613.425378,0.083626939,4487.377886,6.032367128
